Time (s),ECG (V),PPG_Red,PPG_IR
19.520000,0.854823,333.496754,265.139050
19.528000,0.970941,340.201790,257.623172
19.536000,0.996773,338.993959,261.627215
19.544000,0.887100,342.262264,260.141466
19.552000,1.074168,342.743992,261.856165
19.560000,1.383850,340.539796,261.871767
19.568000,1.987100,338.401459,258.681737
19.576000,2.216114,337.278918,262.196005
19.584000,1.354846,339.345517,259.000160
19.592000,0.925772,338.196615,258.563499
19.600000,0.641923,339.771146,260.285819
19.608000,0.687091,340.444297,259.555315
19.616000,0.674200,340.280746,259.158322
19.624000,0.835486,337.336677,261.730080
19.632000,0.799986,341.077908,265.911012
19.640000,0.858045,339.592942,260.749820
19.648000,0.916104,338.394033,256.787420
19.656000,0.722591,340.062000,261.325993
19.664000,0.916104,341.807891,259.653491
19.672000,0.948382,337.465171,264.077534
19.680000,0.841932,338.179115,265.595930
19.688000,0.909659,337.904105,253.848843
19.696000,1.080613,336.932496,256.488858
19.704000,1.048386,341.922373,259.645928
19.712000,1.087109,338.694133,260.851777
19.720000,1.087109,337.821977,264.838864
19.728000,1.112891,332.775383,263.005245
19.736000,1.148391,335.620706,261.651497
19.744000,1.161282,335.006737,260.179997
19.752000,1.203227,332.628176,263.524019
19.760000,1.167727,332.852108,263.205931
19.768000,1.064500,338.235524,263.079040
19.776000,1.132227,333.031139,257.643626
19.784000,1.048386,331.740866,262.803111
19.792000,1.125782,334.512259,258.131559
19.800000,0.993550,335.596886,261.724310
19.808000,0.964495,335.079660,256.785378
19.816000,0.932268,338.590997,256.387675
19.824000,0.990327,335.776212,261.307322
19.832000,0.880655,331.873586,259.504732
19.840000,0.787095,340.896666,258.973099
19.848000,0.896768,339.735499,259.515221
19.856000,0.903214,337.196709,261.441665
19.864000,0.854823,332.886381,255.186575
19.872000,0.970941,335.721452,265.217807
19.880000,0.909659,338.615513,253.878070
19.888000,0.887100,334.554457,261.089445
19.896000,1.064500,338.978382,258.716296
19.904000,1.016109,336.872077,260.185089
19.912000,0.929046,336.048698,266.509754
19.920000,1.003218,332.984159,262.398187
19.928000,0.990327,340.141240,261.608432
19.936000,1.019332,334.031040,263.596373
19.944000,1.009664,337.235363,263.952804
19.952000,1.058054,340.192325,264.468667
19.960000,1.167727,335.285983,270.683377
19.968000,1.090332,336.139263,268.118571
19.976000,0.938714,341.769756,264.923838
19.984000,0.945159,338.141690,265.701185
19.992000,1.112891,338.254538,262.454127
20.000000,1.029000,338.883693,261.607197
20.008000,0.961273,335.192247,256.070218
20.016000,1.012886,333.526145,259.098222
20.024000,1.070945,337.892368,263.651828
20.032000,1.025777,333.366670,263.648552
20.040000,0.990327,340.310628,261.253287
20.048000,0.929046,334.484727,262.787437
20.056000,0.974163,338.375577,262.886575
20.064000,1.041941,336.863293,265.923744
20.072000,1.196782,337.163441,266.675945
20.080000,1.096777,335.752481,261.991589
20.088000,1.125782,338.348846,260.849897
20.096000,1.087109,336.663018,265.481238
20.104000,1.096777,336.424788,265.971959
20.112000,0.958050,342.701686,267.657801
20.120000,0.961273,337.479579,259.448915
20.128000,0.883877,335.667593,267.224548
20.136000,0.948382,341.378461,258.556196
20.144000,1.012886,337.774899,263.281533
20.152000,1.006441,340.387127,263.437209
20.160000,1.035496,333.065488,269.323738
20.168000,0.961273,334.243773,264.065803
20.176000,1.070945,334.935627,261.913814
20.184000,1.083886,337.682470,262.648628
20.192000,0.977386,338.015311,266.736302
20.200000,1.229009,339.657701,267.797997
20.208000,2.035491,330.438672,264.650301
20.216000,2.409677,336.132128,267.403722
20.224000,1.896764,344.893326,265.039527
20.232000,0.974163,336.758824,259.524589
20.240000,0.803209,339.253072,264.764410
20.248000,0.729036,336.911105,261.835147
20.256000,0.874159,333.256883,259.767800
20.264000,0.725814,339.805084,266.571005
20.272000,0.880655,342.941881,266.619351
20.280000,0.870936,341.051659,262.815511
20.288000,0.854823,339.518310,263.570354
20.296000,0.970941,337.647247,262.439398
20.304000,1.048386,340.445648,258.711930
20.312000,1.003218,342.068226,264.520296
20.320000,0.970941,344.405864,263.560316
20.328000,1.100000,347.282648,256.319835
20.336000,1.054832,339.107742,264.309502
20.344000,1.090332,341.347464,256.564919
20.352000,1.090332,337.761505,261.453600
20.360000,1.212895,343.761248,260.702465
20.368000,1.106445,337.725926,258.751331
20.376000,1.212895,340.093697,257.199120
20.384000,1.138723,338.284088,260.413908
20.392000,1.245173,344.648559,263.855925
20.400000,1.270954,340.266540,265.045632
20.408000,1.267732,331.272713,255.971424
20.416000,1.200005,337.396718,259.640713
20.424000,1.300009,344.082393,256.347834
20.432000,1.154836,336.833733,259.692434
20.440000,1.119336,339.536839,260.361191
20.448000,1.258064,333.506969,261.252514
20.456000,1.119336,340.195882,259.588824
20.464000,1.125782,337.671416,256.011833
20.472000,1.022554,336.093166,265.377534
20.480000,0.999995,341.833945,263.165160
20.488000,0.996773,339.072636,260.246277
20.496000,1.122559,333.712477,259.980031
20.504000,0.993550,331.524939,260.879987
20.512000,1.109668,335.513935,257.744511
20.520000,1.006441,337.697031,257.097630
20.528000,1.148391,332.395781,261.478668
20.536000,1.112891,331.679436,259.661240
20.544000,1.235454,334.891236,261.457399
20.552000,1.125782,334.594911,259.136970
20.560000,1.219341,334.460735,262.090851
20.568000,1.167727,335.669070,256.621318
20.576000,1.154836,334.108263,263.128225
20.584000,1.029000,336.044480,257.507823
20.592000,1.090332,331.681227,257.495447
20.600000,1.193559,341.675677,259.074505
20.608000,1.022554,331.138223,261.027125
20.616000,1.125782,335.937370,262.061820
20.624000,1.029000,334.940413,263.122142
20.632000,1.077391,333.346269,258.263692
20.640000,1.177395,337.849057,258.916419
20.648000,1.129004,333.349030,261.174658
20.656000,1.164504,330.827090,263.570160
20.664000,1.090332,338.231487,258.668203
20.672000,0.970941,334.647109,265.196084
20.680000,1.064500,329.382170,258.896573
20.688000,1.164504,337.941557,268.532690
20.696000,1.096777,335.939388,263.604727
20.704000,1.258064,333.219367,260.515240
20.712000,1.203227,333.504059,268.166652
20.720000,1.219341,334.726427,269.446745
20.728000,1.122559,336.551738,268.698684
20.736000,1.083886,335.597482,265.015298
20.744000,0.980659,336.131442,266.000001
20.752000,1.177395,338.177017,265.140482
20.760000,1.129004,333.315626,262.033451
20.768000,1.025777,333.639713,263.478578
20.776000,1.158059,337.147489,259.318715
20.784000,1.206450,335.117747,268.221682
20.792000,1.138723,333.998954,259.263886
20.800000,1.154836,337.901227,260.534807
20.808000,1.338682,331.496757,261.952156
20.816000,1.351623,331.967340,262.251602
20.824000,1.422573,342.263996,256.362715
20.832000,1.951600,341.170142,265.004915
20.840000,2.725805,338.355411,262.581025
20.848000,2.987095,342.355959,262.968243
20.856000,1.993545,338.743029,262.195790
20.864000,1.196782,335.659459,265.144232
20.872000,1.287068,336.305750,258.470444
20.880000,1.093555,340.175121,260.154334
20.888000,1.203227,340.841040,264.249522
20.896000,1.229009,334.961577,262.319536
20.904000,1.129004,343.172712,263.151675
20.912000,1.306455,343.293384,266.275824
20.920000,1.245173,338.838555,266.121771
20.928000,1.303232,339.863110,265.379570
20.936000,1.235454,336.736050,261.653319
20.944000,1.109668,335.561710,274.026049
20.952000,1.161282,341.535482,262.987655
20.960000,1.138723,335.750881,264.619573
20.968000,1.090332,342.725557,264.827253
20.976000,1.041941,335.172823,261.992152
20.984000,0.987105,341.222790,265.203971
20.992000,1.190336,332.273456,265.870922
21.000000,1.106445,339.637675,263.731420
21.008000,1.080613,334.902788,265.842317
21.016000,0.945159,335.773219,264.609602
21.024000,0.987105,340.265880,266.089391
21.032000,0.990327,333.969179,264.993000
21.040000,0.903214,334.192952,265.789189
21.048000,0.858045,340.130560,262.272078
21.056000,0.806432,343.902910,262.903048
21.064000,0.703204,342.208022,266.327685
21.072000,0.680645,344.162109,258.591702
21.080000,0.587086,341.732758,262.488955
21.088000,0.467745,341.012798,265.904844
21.096000,0.654813,338.785774,260.554489
21.104000,0.522582,340.863181,262.864292
21.112000,0.516136,339.792293,264.738898
21.120000,0.412909,341.865506,261.226295
21.128000,0.561254,348.661334,257.991429
21.136000,0.490304,341.985529,259.677262
21.144000,0.516136,337.079795,259.301343
21.152000,0.709650,339.389800,259.105491
21.160000,0.590309,340.994663,261.239559
21.168000,0.577418,334.212029,259.034733
21.176000,0.716095,343.861979,261.679041
21.184000,0.596754,333.469388,263.067815
21.192000,0.635477,335.895685,264.418791
21.200000,0.812877,342.071409,265.335902
21.208000,0.780650,337.965480,260.159032
21.216000,0.658036,340.382847,264.260412
21.224000,0.690314,342.712661,264.870340
21.232000,0.738705,346.120263,259.513536
21.240000,0.796764,335.419436,267.130361
21.248000,0.680645,334.193631,262.432505
21.256000,0.806432,341.685164,259.835550
21.264000,0.774205,334.261873,250.554928
21.272000,0.835486,340.249067,263.989749
21.280000,0.712873,336.625086,264.468135
21.288000,0.819322,335.693065,252.993325
21.296000,0.719318,335.084331,259.492125
21.304000,0.767709,340.897638,260.382331
21.312000,0.887100,338.160813,256.371068
21.320000,0.658036,333.054619,260.539287
21.328000,0.774205,331.397530,263.384544
21.336000,0.709650,334.870615,263.444070
21.344000,0.716095,336.577536,262.889481
21.352000,0.787095,337.139392,260.507146
21.360000,0.922550,335.570347,261.175491
21.368000,0.799986,332.459092,263.282105
21.376000,0.906436,335.577332,260.139957
21.384000,0.841932,333.763639,261.759039
21.392000,0.777427,339.554876,257.586013
21.400000,0.729036,332.822087,256.307525
21.408000,0.561254,337.822266,260.620458
21.416000,0.729036,337.821736,264.289719
21.424000,0.754818,338.794623,262.373470
21.432000,0.832264,335.697838,263.001022
21.440000,0.764486,336.772419,265.641432
21.448000,0.703204,339.990240,260.065927
21.456000,0.822545,338.079966,265.173950
21.464000,0.870936,335.777838,259.437074
21.472000,0.719318,331.536943,263.299224
21.480000,0.767709,337.503516,262.614331
21.488000,1.254841,332.145568,264.657675
21.496000,1.829036,336.904516,263.010387
21.504000,2.190332,331.841020,270.864345
21.512000,1.554855,336.120596,266.142838
21.520000,0.819322,332.156294,261.744370
21.528000,0.693536,330.785080,263.032839
21.536000,0.764486,336.841993,262.078765
21.544000,0.683868,335.108900,263.848717
21.552000,0.674200,334.906417,259.559412
21.560000,0.761263,334.576333,257.380022
21.568000,0.787095,337.510481,260.882770
21.576000,0.783873,334.106106,258.897528
21.584000,0.899991,336.178032,258.805984
21.592000,0.922550,337.857921,264.052319
21.600000,0.941936,335.872362,266.656933
21.608000,0.925772,336.830194,261.981080
21.616000,0.983882,332.608719,261.330742
21.624000,1.061277,338.584113,261.253212
21.632000,1.048386,338.416065,264.750762
21.640000,1.080613,335.843524,259.376390
21.648000,0.967718,340.374299,264.427423
21.656000,1.045164,338.298148,265.562495
21.664000,1.206450,337.761458,263.523197
21.672000,1.167727,336.397918,265.276272
21.680000,1.196782,342.826169,261.659701
21.688000,1.074168,341.244507,267.700603
21.696000,1.241950,342.274826,262.942844
21.704000,1.125782,336.047918,265.470671
21.712000,1.229009,344.013168,264.699278
21.720000,1.116114,335.493978,268.454445
21.728000,1.012886,338.669346,259.355795
21.736000,0.848377,336.803691,260.355263
21.744000,0.880655,335.661360,262.959183
21.752000,0.874159,338.336400,264.731068
21.760000,0.812877,336.256312,267.775245
21.768000,0.867713,338.204038,265.600347
21.776000,0.629032,343.496942,265.505278
21.784000,0.816100,343.133550,262.129660
21.792000,0.699982,335.635178,267.244470
21.800000,0.648368,336.086389,264.491233
21.808000,0.887100,336.096922,260.326072
21.816000,0.729036,334.910581,265.043290
21.824000,0.683868,338.741646,263.230981
21.832000,0.861268,342.072688,270.739324
21.840000,0.774205,341.084904,262.516250
21.848000,0.854823,337.091935,263.565041
21.856000,0.796764,340.034633,265.383471
21.864000,0.816100,336.421798,259.875909
21.872000,0.887100,342.232283,262.686459
21.880000,0.822545,340.598219,262.415521
21.888000,0.899991,341.468755,261.410116
21.896000,0.845154,341.173237,263.646016
21.904000,0.890323,343.020641,259.390613
21.912000,0.983882,337.636718,262.714034
21.920000,0.932268,341.260197,263.507625
21.928000,0.945159,338.277075,262.669428
21.936000,0.954827,333.117791,257.352705
21.944000,0.954827,339.544125,260.084874
21.952000,0.822545,342.917565,264.014395
21.960000,0.883877,339.581171,256.870830
21.968000,0.803209,340.067547,264.655514
21.976000,0.906436,341.630385,261.884809
21.984000,0.925772,338.385268,260.440333
21.992000,0.919327,343.403673,261.398782
22.000000,0.874159,341.092873,260.084127
22.008000,0.970941,341.073618,262.546595
22.016000,1.029000,340.524035,264.294958
22.024000,0.896768,339.275486,260.589434
22.032000,0.890323,338.546876,257.059250
22.040000,0.906436,339.402898,257.496223
22.048000,1.006441,335.928012,257.929556
22.056000,0.999995,343.041551,261.752128
22.064000,0.909659,334.386182,257.171072
22.072000,0.980659,338.245820,262.464873
22.080000,0.812877,333.342900,261.535295
22.088000,0.858045,330.877713,259.182175
22.096000,0.861268,330.291676,261.780061
22.104000,0.961273,330.928118,260.638473
22.112000,0.812877,335.451936,258.229943
22.120000,0.909659,334.539618,259.442098
22.128000,0.845154,335.310948,260.879452
22.136000,0.858045,338.446800,258.346676
22.144000,0.893545,335.334097,264.116200
22.152000,1.003218,336.001592,257.595746
22.160000,0.854823,337.954953,260.465205
22.168000,1.109668,335.001924,260.994039
22.176000,1.522577,335.795783,259.175640
22.184000,2.096773,339.743506,261.817353
22.192000,2.132273,338.652382,261.515687
22.200000,1.164504,338.342727,260.206545
22.208000,0.777427,338.748050,263.771445
22.216000,0.703204,337.969957,266.079294
22.224000,0.687091,336.267792,264.056229
22.232000,0.787095,329.041051,260.898441
22.240000,0.787095,335.594622,260.924776
22.248000,0.783873,342.866076,258.354917
22.256000,0.890323,335.104175,261.167130
22.264000,0.870936,336.302614,263.867798
22.272000,0.880655,339.463077,262.152816
22.280000,0.816100,333.627075,264.158404
22.288000,1.025777,337.801004,261.498066
22.296000,0.935491,332.383717,257.700607
22.304000,0.999995,333.461280,260.547557
22.312000,1.048386,331.134160,262.375120
22.320000,1.138723,334.243135,264.448787
22.328000,0.993550,336.024303,265.199120
22.336000,1.161282,334.144415,256.423056
22.344000,1.048386,335.533741,260.758341
22.352000,1.116114,332.931427,264.418050
22.360000,1.180618,334.217089,261.011295
22.368000,1.296786,337.542057,266.564170
22.376000,1.232232,333.486203,262.700736
22.384000,1.232232,336.303047,257.029979
22.392000,1.193559,337.914587,260.118079
22.400000,1.106445,332.269368,266.524744
22.408000,1.083886,333.717039,262.617233
22.416000,1.116114,337.645816,267.928879
22.424000,1.016109,338.182112,258.788425
22.432000,1.138723,339.864824,263.207307
22.440000,0.841932,335.624825,262.389159
22.448000,1.016109,338.590318,267.191165
22.456000,0.883877,342.674149,263.708230
22.464000,0.903214,334.909504,264.988790
22.472000,0.883877,337.791714,271.356343
22.480000,0.880655,338.819185,265.201664
22.488000,1.045164,341.267380,263.139610
22.496000,0.987105,342.712320,264.947625
22.504000,1.032273,337.994517,259.042676
